CustomerID,I,Iu,Imax,Entropy,BasketNum,SumExp,AvgExp
16983.0,148,112,44,4.580202438528564,7,1931.25,275.89285714285717
16985.0,120,62,24,4.520223234009736,10,5464.12,546.412
16986.0,3,3,2,0.2067095822521433,2,1873.2,936.6
16987.0,129,74,35,4.342026028677627,7,1625.05,232.15
16988.0,7,7,7,1.867637318244279,1,126.12,126.12
16989.0,12,7,7,2.3600813945490233,6,1133.25,188.875
16990.0,1,1,1,0.0,1,179.0,179.0
16992.0,93,84,26,4.478503050626738,5,1614.31,322.86199999999997
16996.0,37,13,11,3.504796949793781,6,1456.96,242.82666666666668
16997.0,12,7,4,2.3137438332813844,3,702.0,234.0
16998.0,4,1,1,0.8366057149375349,4,295.0,73.75
16999.0,23,21,17,2.575507836010188,2,484.82000000000005,242.41000000000003
17001.0,169,75,20,5.018655564935467,11,3989.57,362.6881818181818
17002.0,49,41,19,3.733528826746884,3,1493.73,497.91
17004.0,44,38,26,3.1721079518784205,2,1412.94,706.47
17006.0,44,37,17,3.5098664372998147,4,781.78,195.445
17007.0,52,50,19,3.800959913935385,6,889.9300000000001,148.3216666666667
17010.0,11,11,11,2.307335434856347,1,195.36,195.36
17011.0,15,15,15,2.6568115546005022,1,270.9,270.9
17014.0,74,63,44,3.7193181005170914,3,586.33,195.44333333333336
17015.0,217,182,121,5.031819501483638,3,1842.56,614.1866666666666
17017.0,252,88,31,5.3260061534766034,20,8694.26,434.713
17018.0,16,15,10,2.69162267136163,2,920.1,460.05
17019.0,234,166,76,5.062713832906406,4,1272.61,318.1525
17022.0,7,7,7,1.848627803493531,1,71.0,71.0
17024.0,3,2,1,1.0811294438211416,3,95.85,31.95
17025.0,9,8,4,1.9815035490636244,3,357.77,119.25666666666666
17026.0,4,4,3,0.7533273276687675,2,154.82999999999998,77.41499999999999
17027.0,153,110,43,4.70758635673063,6,890.29,148.38166666666666
17029.0,2,1,1,0.6931471805599453,2,716.0,358.0
17030.0,11,11,11,2.267934305288871,1,146.87,146.87
17031.0,22,19,13,2.956427020129828,2,380.35,190.175
17033.0,28,24,14,2.7537200562435173,3,1030.1399999999999,343.37999999999994
17034.0,30,28,14,3.162296306852459,3,745.52,248.50666666666666
17035.0,28,27,18,3.2610231253399857,2,433.53,216.765
17037.0,75,75,75,4.265575727592825,1,1267.32,1267.32
17038.0,22,22,22,2.9622946042454097,1,112.4,112.4
17040.0,15,15,15,2.0464320253060877,1,449.73,449.73
17041.0,70,59,29,4.149229565524173,3,1081.57,360.5233333333333
17042.0,98,74,43,4.358375724439429,5,1044.38,208.87600000000003
17043.0,102,100,44,4.266437012080682,4,1735.18,433.795
17044.0,6,6,6,1.7350551563822048,1,948.48,948.48
17045.0,22,20,16,2.663878279684002,3,339.44,113.14666666666666
17046.0,22,22,22,2.767839829819204,1,642.02,642.02
17047.0,65,59,24,4.124185530182008,3,1100.9,366.9666666666667
17048.0,43,41,23,3.635250933313078,3,925.35,308.45
17049.0,318,201,89,5.576169925910088,9,5659.9800000000005,628.8866666666668
17050.0,316,169,87,5.407717694196596,6,3228.84,538.14
17051.0,43,40,43,3.5630381489179115,1,247.14000000000001,247.14000000000001
17052.0,92,72,92,3.9917325365698235,1,413.75,413.75
17053.0,13,13,13,2.4748620410667037,1,498.48,498.48
17054.0,83,64,23,4.308027727522484,5,1356.33,271.26599999999996
17058.0,62,51,35,4.0370933279912995,3,1179.89,393.2966666666667
17060.0,5,5,5,1.1139091833035841,1,234.24,234.24
17061.0,99,57,28,4.096273568217977,11,5232.2300000000005,475.65727272727275
17062.0,70,52,26,4.0079507745953915,4,538.37,134.5925
17063.0,78,66,23,4.282962033704185,7,1461.1399999999999,208.7342857142857
17064.0,62,53,23,3.9142412963494877,3,859.3500000000001,286.45000000000005
17068.0,296,116,32,5.546276879242505,21,4552.14,216.76857142857145
17069.0,143,111,31,4.837315014825384,9,2709.7,301.0777777777778
17070.0,64,62,64,3.8062756325545206,1,312.14,312.14
17071.0,140,102,22,4.762485010709614,9,2429.03,269.89222222222224
17073.0,174,142,56,4.889911195059862,4,1446.09,361.5225
17075.0,77,62,28,4.057553754856852,4,834.12,208.53
17076.0,25,17,11,2.99357752920464,3,841.0799999999999,280.35999999999996
17078.0,28,28,27,2.7621595878472536,2,378.2,189.1
17079.0,2,2,2,0.6931471805599453,1,118.80000000000001,118.80000000000001
17080.0,8,8,7,1.912780876471636,2,287.62,143.81
17081.0,64,55,41,3.879341863651395,2,290.15999999999997,145.07999999999998
17082.0,81,75,57,4.041590135538641,2,2003.8500000000001,1001.9250000000001
17083.0,52,24,20,3.678957895820353,3,1405.78,468.5933333333333
17084.0,162,146,113,4.925732527333354,2,2949.75,1474.875
17085.0,187,115,54,5.010279820613593,5,1566.65,313.33000000000004
17086.0,96,76,31,4.18943641348678,6,2050.08,341.68
17088.0,115,96,55,4.689639666277829,4,1991.01,497.7525
17090.0,63,45,38,3.657946097790369,7,2043.95,291.99285714285713
17091.0,195,119,37,5.214061405508034,9,3827.76,425.3066666666667
17092.0,125,99,48,4.602902195943147,4,1777.78,444.445
17094.0,14,14,14,2.341692012807466,1,302.0,302.0
17095.0,74,69,40,4.074994237611828,3,1324.1599999999999,441.3866666666666
17096.0,48,46,16,3.7759969932696693,4,1022.13,255.5325
17097.0,211,153,53,4.992906777176727,8,954.42,119.3025
17100.0,65,65,63,4.1260628825456624,2,971.74,485.87
17101.0,42,28,17,3.3841602857895166,4,1621.73,405.4325
17102.0,1,1,1,0.0,1,25.5,25.5
17105.0,90,80,52,4.341489252005501,2,665.78,332.89
17107.0,418,269,106,5.3485397954772065,6,10815.43,1802.5716666666667
17109.0,117,107,48,4.308322063664557,6,885.04,147.50666666666666
17110.0,12,12,12,2.331227040710922,1,163.29999999999998,163.29999999999998
17111.0,30,29,30,3.1892659740387943,1,248.61,248.61
17114.0,127,85,29,4.626100055570335,8,808.62,101.0775
17115.0,39,33,18,3.530609440300594,3,837.5,279.1666666666667
17117.0,9,9,9,2.131541507484516,1,116.19999999999999,116.19999999999999
17118.0,10,10,10,2.2276718452012396,1,157.02,157.02
17119.0,35,35,31,3.497718026004074,2,606.91,303.455
17120.0,18,18,18,2.868730758608664,1,307.46,307.46
17122.0,7,7,7,1.919752055479211,1,138.32,138.32
17123.0,9,9,9,2.1107999417917527,1,345.29999999999995,345.29999999999995
17124.0,32,31,32,3.155430287697186,1,298.89,298.89
17125.0,40,34,40,3.2904716925090853,1,259.35,259.35
17126.0,260,187,80,5.172645715584041,5,1004.75,200.95
17128.0,14,14,14,2.4859486733652627,1,157.09,157.09
17131.0,134,78,60,4.581045604668758,5,2463.17,492.634
17133.0,27,13,8,2.986177800464639,7,4892.24,698.8914285714285
17134.0,24,21,20,3.0993621922156804,2,425.0,212.5
17135.0,52,34,14,3.7271126487350825,7,1139.73,162.81857142857143
17138.0,24,24,24,3.1519839980636934,1,380.5,380.5
17140.0,20,16,20,2.0568311816165745,1,465.32,465.32
17142.0,15,15,15,2.2915693911363957,1,579.0,579.0
17144.0,48,42,25,3.6550126033027537,2,984.5699999999999,492.28499999999997
17146.0,35,33,17,3.240712833714343,3,749.78,249.92666666666665
17147.0,81,68,28,4.169875956222446,4,1714.5900000000001,428.64750000000004
17148.0,9,9,9,2.1552795218981133,1,124.88,124.88
17152.0,14,9,8,1.819916487574511,3,1689.5,563.1666666666666
17153.0,14,14,14,2.592912452828239,1,213.78,213.78
17154.0,23,23,23,3.037447633277571,1,329.34,329.34
17155.0,20,19,11,2.270104125309245,2,251.7,125.85
17157.0,13,11,8,2.3361878099306366,2,319.0,159.5
17158.0,67,53,28,4.113904924767372,3,1266.97,422.3233333333333
17159.0,101,96,46,4.5249797480144345,3,1538.88,512.96
17160.0,229,111,48,5.365961545965845,6,3518.03,586.3383333333334
17162.0,104,81,29,4.583775611111432,10,1715.46,171.546
17163.0,5,3,3,1.511649456550923,2,293.1,146.55
17164.0,144,92,44,4.900686719598079,7,2467.35,352.4785714285714
17165.0,10,10,10,2.2896022545756147,1,158.68,158.68
17166.0,12,11,10,2.301779677083958,2,206.34,103.17
17169.0,54,51,36,3.940758137115316,2,835.78,417.89
17171.0,16,16,16,2.599135613821091,1,224.91,224.91
17172.0,15,15,15,2.5567821193952964,1,317.76,317.76
17173.0,86,36,20,4.343093716150976,8,3766.6000000000004,470.82500000000005
17174.0,4,4,4,1.339915491075209,1,59.9,59.9
17175.0,63,42,27,3.9779225008141297,4,1443.69,360.9225
17176.0,15,15,15,2.492156986381761,1,306.13,306.13
17179.0,80,56,39,3.921027961161658,3,711.79,237.26333333333332
17180.0,128,91,54,4.381076657543832,4,796.03,199.0075
17181.0,23,23,21,2.0250553613667486,2,239.92000000000002,119.96000000000001
17183.0,73,42,26,3.940755114351607,6,3347.3100000000004,557.8850000000001
17186.0,2,1,1,0.6931471805599453,2,144.0,72.0
17187.0,10,10,10,2.1655670525876083,1,203.95,203.95
17188.0,84,71,20,4.022991205857709,7,2474.23,353.4614285714286
17189.0,61,52,38,3.617509560815715,2,384.4,192.2
17190.0,19,19,18,2.0292604548300153,2,444.74,222.37
17191.0,237,163,55,5.102427036021062,7,2095.13,299.30428571428575
17193.0,32,17,13,3.2743703974079135,7,1699.3,242.75714285714284
17194.0,29,26,28,2.4176290061278483,2,262.62,131.31
17197.0,29,29,29,3.1293116519532655,1,1013.01,1013.01
17198.0,96,89,53,3.977248691141158,3,692.22,230.74
17201.0,40,38,40,2.805870442053982,1,342.63,342.63
17203.0,152,116,57,4.103907326101069,6,3563.85,593.975
17204.0,57,44,32,3.8494916748385353,4,1564.5600000000002,391.14000000000004
17205.0,13,13,13,2.4004805797562883,1,384.08,384.08
17206.0,7,7,7,1.897870199636081,1,204.24,204.24
17211.0,211,150,41,5.1366076483596315,8,2317.2200000000003,289.65250000000003
17212.0,4,4,4,1.0858361562875742,1,226.85,226.85
17213.0,157,85,31,5.0042978444742285,7,2781.23,397.31857142857143
17214.0,103,79,22,4.343528444182087,6,1069.1200000000001,178.1866666666667
17217.0,9,9,9,1.4248848541755712,1,113.5,113.5
17218.0,274,146,51,5.284031743184785,10,1960.72,196.072
17219.0,25,24,25,3.0110794325057624,1,114.23,114.23
17220.0,472,303,70,5.891614584099433,14,3198.25,228.44642857142858
17221.0,63,59,33,3.3014111414461316,2,335.13,167.565
17222.0,28,27,28,3.0041027128059996,1,354.15,354.15
17223.0,49,43,30,3.3433859250016082,2,426.79,213.395
17226.0,21,21,21,2.4553761483305236,1,393.49,393.49
17227.0,47,28,10,2.9725917043019208,6,939.3199999999999,156.5533333333333
17228.0,208,140,48,5.124662469270867,8,1906.0900000000001,238.26125000000002
17229.0,47,39,32,3.413335141001833,2,318.76,159.38
17230.0,69,51,22,3.9272824974641622,8,3638.41,454.80125
17231.0,541,292,79,5.985161362908862,10,3174.3199999999997,317.43199999999996
17232.0,36,30,19,3.345972361356906,2,421.52,210.76
17233.0,25,25,25,2.888416949676497,1,190.88,190.88
17234.0,14,14,14,2.3878689641678235,1,149.89000000000001,149.89000000000001
17235.0,29,24,19,2.8820007201746356,2,550.06,275.03
17236.0,105,88,32,4.165113524292154,6,916.13,152.68833333333333
17237.0,19,18,12,2.451897224826289,2,314.69,157.345
17238.0,566,297,51,6.064887502128079,17,3744.65,220.2735294117647
17239.0,15,15,15,2.54799956308387,1,382.5,382.5
17242.0,40,30,29,3.514062682950568,2,1135.04,567.52
17243.0,400,180,31,5.600033672282565,26,8676.85,333.725
17244.0,31,31,31,2.9991741254257334,1,954.9,954.9
17245.0,9,9,9,2.1396539086311197,1,171.45,171.45
17247.0,55,53,55,3.575732888545836,1,282.19,282.19
17248.0,69,68,69,3.6578004984427075,1,318.65,318.65
17250.0,57,55,34,3.5339046118813675,2,384.52,192.26
17251.0,39,37,39,3.505448231831388,1,283.28000000000003,283.28000000000003
17252.0,87,86,86,4.209879009244324,2,353.85999999999996,176.92999999999998
17253.0,18,18,18,2.7562971748042178,1,178.26,178.26
17254.0,112,100,57,4.327006968561655,2,272.44,136.22
17255.0,78,69,40,4.0170781769763195,2,298.40999999999997,149.20499999999998
17256.0,16,12,12,2.084031635275656,2,240.0,120.0
17259.0,124,104,87,4.442752186355149,2,603.37,301.685
17262.0,12,9,5,1.8732543825055863,5,1253.3600000000001,250.67200000000003
17263.0,23,23,23,2.9099834489302694,1,63.440000000000005,63.440000000000005
17265.0,127,106,77,4.53979039610865,2,562.9000000000001,281.45000000000005
17266.0,80,60,55,4.104421582494838,3,310.64,103.54666666666667
17267.0,38,37,37,3.146057251979569,2,317.62,158.81
17268.0,6,3,2,1.4802908407658864,4,763.64,190.91
17272.0,114,70,41,4.444099596422294,4,2148.63,537.1575
17274.0,27,24,27,2.780551964063511,1,111.97999999999999,111.97999999999999
17277.0,69,67,52,4.018309405270181,2,1065.35,532.675
17278.0,15,15,15,2.581861266729957,1,246.04,246.04
17279.0,9,8,9,1.5953024166416236,1,187.82999999999998,187.82999999999998
17282.0,94,79,84,3.346922350546505,3,1703.41,567.8033333333334
17286.0,45,44,45,3.4674795054779604,1,153.92,153.92
17287.0,124,88,28,4.3877697898365655,7,1064.11,152.01571428571427
17288.0,142,118,109,4.390916669062321,7,1419.73,202.81857142857143
17289.0,111,86,56,4.073779193756753,3,944.4100000000001,314.80333333333334
17290.0,102,92,53,4.219415189531081,2,525.24,262.62
17291.0,1,1,1,0.0,1,550.8000000000001,550.8000000000001
17293.0,135,93,44,4.500249110939081,9,1875.11,208.34555555555553
17295.0,69,53,29,3.9672269610280906,3,556.95,185.65
17297.0,51,49,51,3.5301199140460175,1,131.78,131.78
17298.0,30,30,26,2.9899613136458805,2,498.42,249.21
17299.0,57,50,28,3.6868738215707095,4,669.11,167.2775
17301.0,66,59,66,3.8660129799219427,1,197.63,197.63
17302.0,79,68,24,3.9656647715053746,5,1135.63,227.12600000000003
17303.0,53,53,53,3.66098833712855,1,250.04,250.04
17306.0,66,13,7,4.049589457096164,19,8631.31,454.2794736842105
17309.0,12,11,12,2.3340499252517493,1,82.75,82.75
17311.0,55,55,31,3.758310370928475,2,1384.85,692.425
17312.0,14,11,10,1.553795559066893,3,644.3,214.76666666666665
17313.0,24,24,24,2.959084800127852,1,2328.84,2328.84
17314.0,131,120,48,4.726979503227444,8,2527.92,315.99
17317.0,9,8,7,1.9572665397991884,3,2600.34,866.7800000000001
17320.0,73,57,26,4.064322984535648,3,1200.62,400.20666666666665
17321.0,107,94,106,4.177811680688193,2,700.86,350.43
17323.0,200,125,50,5.10095686766553,7,921.0699999999999,131.58142857142857
17324.0,50,43,31,3.1706263524261695,4,990.2299999999999,247.55749999999998
17325.0,6,6,6,1.7721026264538986,1,96.8,96.8
17329.0,33,29,17,3.141453119272903,2,523.11,261.555
17330.0,6,5,5,1.7430445372620338,2,363.9,181.95
17331.0,1,1,1,0.0,1,175.2,175.2
17333.0,28,28,28,3.1696994054447067,1,494.25,494.25
17334.0,11,11,10,2.208948469686029,2,307.02,153.51
17339.0,9,9,5,1.9496827294798238,2,243.36,121.68
17340.0,407,229,116,5.7402829299550024,11,12353.29,1123.0263636363636
17343.0,17,17,17,2.5205522290934863,1,193.64,193.64
17344.0,32,31,32,3.034437263023002,1,160.57,160.57
17345.0,87,70,52,4.044136254699343,4,537.74,134.435
17346.0,500,299,46,5.784955690563854,15,2676.56,178.43733333333333
17347.0,1,1,1,0.0,1,228.96,228.96
17348.0,215,180,58,4.922331765908231,5,1159.52,231.904
17349.0,9,8,9,1.864072120349277,1,110.75,110.75
17350.0,71,66,37,3.9260976880813967,4,1286.07,321.5175
17351.0,27,22,16,2.73522730768045,3,587.15,195.71666666666667
17353.0,8,5,4,2.0794415416798357,2,1740.0,870.0
17354.0,16,15,16,2.4595145337997506,1,1393.06,1393.06
17356.0,19,19,19,2.6435560488809333,1,178.22,178.22
17357.0,45,41,44,3.044550340971631,2,388.14,194.07
17358.0,59,55,42,3.79032430365984,2,365.85,182.925
17359.0,15,13,15,2.146137551234264,1,127.86,127.86
17360.0,132,113,60,4.570090023784194,3,585.79,195.26333333333332
17361.0,29,26,16,3.1229142647837578,3,488.2,162.73333333333332
17362.0,35,30,23,3.285659477177833,2,312.23,156.115
17364.0,411,288,80,5.656487482264665,11,4481.18,407.38000000000005
17365.0,468,278,98,5.851579505446388,8,4801.56,600.195
17367.0,34,33,34,3.1740596371923457,1,168.4,168.4
17368.0,111,93,28,3.6686914197070153,8,1912.67,239.08375
17370.0,33,31,9,3.4234238482348753,4,446.18,111.545
17371.0,87,83,62,3.825663856427352,3,423.89,141.29666666666665
17372.0,253,215,47,5.230385428801761,8,1342.68,167.835
17373.0,57,47,18,3.816883507330712,4,646.9200000000001,161.73000000000002
17374.0,28,24,16,3.293085200663715,2,495.77,247.885
17375.0,69,63,26,3.9957966092614208,3,400.1,133.36666666666667
17376.0,24,23,13,3.044301344927457,2,203.2,101.6
17377.0,418,190,43,5.529367635340591,20,4100.92,205.046
17379.0,83,71,83,4.0178173404388104,1,404.66,404.66
17382.0,2,2,2,0.5384991966828743,1,65.4,65.4
17383.0,51,49,51,3.561214457230918,1,199.29,199.29
17384.0,15,12,12,1.595815052382171,2,336.4,168.2
17385.0,47,42,47,3.5854285116715445,1,261.11,261.11
17386.0,28,23,17,2.691059591477196,6,2686.42,447.7366666666667
17387.0,78,71,58,4.026712539999369,2,784.11,392.055
17388.0,15,13,11,1.6907364008883732,4,1259.56,314.89
17391.0,3,2,2,1.0549201679861442,2,508.8,254.4
17392.0,62,53,49,3.73838310216564,2,457.91,228.955
17394.0,4,4,4,0.7691273588067399,1,203.86999999999998,203.86999999999998
17396.0,27,24,6,2.980034306679619,8,7330.799999999999,916.3499999999999
17397.0,92,88,51,4.1467355157457515,2,696.41,348.205
17398.0,38,30,19,3.546395067107953,3,653.38,217.79333333333332
17400.0,213,175,103,5.095782300867949,5,2129.96,425.992
17402.0,59,33,23,3.346407277843357,13,2633.85,202.60384615384615
17403.0,33,32,33,3.152263375983812,1,281.62,281.62
17405.0,82,77,41,4.221837162062357,3,1031.41,343.80333333333334
17406.0,113,99,93,3.916559519249044,3,2200.42,733.4733333333334
17408.0,2,2,2,0.6689736038268066,1,32.65,32.65
17409.0,13,13,8,2.3475835959013325,2,771.85,385.925
17410.0,64,57,23,4.042656585371983,5,1214.72,242.94400000000002
17411.0,41,39,16,3.6124922751696067,3,778.94,259.6466666666667
17412.0,66,48,13,4.121372291689976,7,1258.06,179.72285714285712
17414.0,6,5,5,1.180166792457062,2,778.0,389.0
17415.0,14,14,14,2.197917180893786,1,507.84,507.84
17416.0,269,186,98,5.291857103331165,7,6893.42,984.7742857142857
17418.0,30,29,18,3.268947290957389,2,463.46000000000004,231.73000000000002
17419.0,206,155,29,5.219715961066646,12,4226.57,352.21416666666664
17420.0,30,28,14,3.369886537667513,3,598.83,199.61
17422.0,117,93,32,4.596114406554844,6,1979.37,329.895
17423.0,26,26,15,2.9495945039160834,2,698.4100000000001,349.20500000000004
17425.0,43,42,42,3.6646376828209277,2,759.1700000000001,379.58500000000004
17426.0,271,179,98,5.424141046087854,6,5037.26,839.5433333333334
17427.0,2,2,2,0.6088334082225699,1,100.8,100.8
17429.0,39,36,17,3.529810205404054,3,524.9200000000001,174.97333333333336
17430.0,14,14,9,2.548698327939906,2,265.76,132.88
17431.0,43,41,43,3.436326931158806,1,403.3,403.3
17432.0,48,44,33,3.5096501985027544,2,365.76,182.88
17433.0,54,53,54,3.8533990723511575,1,303.15999999999997,303.15999999999997
17434.0,134,100,22,4.725303152723061,7,2373.82,339.1171428571429
17436.0,9,7,5,2.111156742658757,2,216.29999999999998,108.14999999999999
17438.0,17,17,17,2.7692120427440443,1,388.45000000000005,388.45000000000005
17440.0,5,3,2,1.2568155396967766,3,186.42,62.13999999999999
17442.0,135,96,31,4.848085774859917,6,2248.56,374.76
17443.0,1,1,1,0.0,1,534.24,534.24
17444.0,135,132,77,4.348529825204612,3,2940.04,980.0133333333333
17446.0,9,6,5,2.196063464159664,2,120.9,60.45
17447.0,36,33,28,3.4670298349049715,2,541.53,270.765
17449.0,277,178,73,5.409555873565104,7,2520.86,360.1228571428572
17451.0,100,83,27,4.511717037750441,7,1721.4,245.91428571428574
17453.0,19,19,10,2.721615420302323,2,486.7199999999999,243.35999999999996
17454.0,61,57,29,3.7309190030111323,4,517.53,129.3825
17455.0,8,8,8,2.0704559379452103,1,131.7,131.7
17456.0,17,17,17,2.7418612460433525,1,249.86,249.86
17457.0,19,14,8,2.4711487893872683,5,1737.7,347.54
17458.0,54,52,54,3.7602220504652086,1,316.5,316.5
17459.0,111,88,76,4.261045786963868,2,657.3,328.65
17460.0,29,18,8,3.2997346085433317,6,622.4300000000001,103.73833333333334
17461.0,111,104,61,4.461975524066249,3,757.46,252.48666666666668
17462.0,27,25,14,3.038649840353747,2,675.6899999999999,337.84499999999997
17463.0,215,162,94,5.1346699922216805,5,1896.4099999999999,379.282
17464.0,9,9,9,1.921429481723895,1,289.96000000000004,289.96000000000004
17466.0,41,41,23,3.6364266993125023,2,763.28,381.64
17468.0,5,5,4,1.5892633152557574,2,137.0,68.5
17469.0,88,61,23,4.421795057682877,5,1870.97,374.194
17470.0,78,67,20,4.238407234338173,5,1125.07,225.01399999999998
17472.0,181,142,65,4.839541026252752,3,710.29,236.76333333333332
17475.0,14,14,14,2.56180489901845,1,194.37,194.37
17480.0,29,29,29,3.2800613577097497,1,511.82,511.82
17481.0,82,69,26,4.319131130626739,4,1255.59,313.8975
17483.0,21,18,8,2.9570989703813924,3,414.04,138.01333333333335
17486.0,24,24,24,3.135830912989325,1,396.87,396.87
17489.0,29,28,16,3.2956159237947382,2,376.64,188.32
17490.0,76,63,18,3.9938079588708413,7,2092.3199999999997,298.9028571428571
17491.0,109,72,20,4.463243400396334,10,3558.87,355.887
17492.0,12,12,12,2.34183738334411,1,374.57,374.57
17495.0,27,21,20,3.239585854265336,2,497.56000000000006,248.78000000000003
17496.0,10,10,10,2.2433159172872847,1,271.05,271.05
17498.0,17,17,17,2.748258594008257,1,272.22,272.22
17499.0,40,40,40,3.532235341753902,1,622.88,622.88
17500.0,5,3,3,1.1785706052933465,3,1138.0,379.3333333333333
17501.0,18,18,15,2.8523018106668956,2,288.6,144.3
17502.0,28,25,12,3.2610213850417202,4,689.1,172.275
17503.0,38,36,23,3.4402913026384314,2,558.96,279.48
17504.0,127,112,44,4.5960557321661275,9,2997.03,333.00333333333333
17505.0,52,48,26,3.8470982618302503,2,1145.8400000000001,572.9200000000001
17506.0,14,14,14,2.572966343473435,1,302.2,302.2
17507.0,88,79,45,4.31010147101688,2,605.5799999999999,302.78999999999996
17508.0,22,22,22,2.957773917852651,1,387.31,387.31
17509.0,366,75,54,5.87833376906232,8,6115.14,764.3925
17510.0,20,20,20,2.9354753141323044,1,308.48,308.48
17512.0,105,61,25,4.337316668818229,10,2924.99,292.49899999999997
17513.0,6,6,6,1.598703316424087,1,513.2,513.2
17514.0,40,40,40,3.5190157142030207,1,208.65,208.65
17515.0,87,49,31,4.281295644731044,4,639.02,159.755
17516.0,137,113,64,4.6140048185156575,5,768.0799999999999,153.61599999999999
17517.0,11,11,11,2.315501311559658,1,153.94,153.94
17519.0,82,60,18,4.2181342041771135,6,1844.02,307.33666666666664
17520.0,30,30,30,3.3127001844285733,1,546.81,546.81
17521.0,45,38,23,3.7353153274032276,3,723.21,241.07000000000002
17522.0,73,59,46,3.9108011993510847,5,1070.71,214.142
17523.0,33,25,22,2.6848081083718593,4,652.74,163.185
17524.0,6,6,6,1.6949354110751311,1,145.0,145.0
17525.0,9,9,9,2.0881046892549335,1,422.70000000000005,422.70000000000005
17526.0,19,17,9,2.4646410761670836,4,1195.9,298.975
17527.0,47,45,18,3.691862596144298,4,939.37,234.8425
17528.0,253,183,85,5.253344887751177,8,3628.5,453.5625
17530.0,394,306,71,5.659854069295367,10,2385.0,238.5
17531.0,14,14,14,2.56458459690099,1,296.7,296.7
17534.0,9,9,9,2.1401647414520477,1,223.36,223.36
17535.0,13,13,13,2.545123214549713,1,164.4,164.4
17536.0,3,3,3,1.0986122886681096,1,76.5,76.5
17537.0,75,74,61,3.9669240302329913,2,897.6200000000001,448.81000000000006
17538.0,9,9,9,2.1447824556767645,1,98.42,98.42
17540.0,25,20,17,3.100930838285116,2,578.9000000000001,289.45000000000005
17542.0,25,24,25,2.6541083457879,1,170.75,170.75
17545.0,145,122,89,4.33520749254534,3,645.96,215.32000000000002
17548.0,5,5,5,1.5762552161559806,1,103.3,103.3
17549.0,6,5,4,1.6069906585311302,2,148.85999999999999,74.42999999999999
17550.0,42,42,28,3.196546115178021,3,267.15999999999997,89.05333333333333
17551.0,43,39,43,3.536806288151476,1,306.84,306.84
17552.0,49,43,35,3.813829207539232,4,930.41,232.6025
17553.0,2,2,2,0.4392058730365975,1,1487.6,1487.6
17554.0,88,58,50,4.202544309551837,5,1952.45,390.49
17555.0,106,101,57,4.544760333676606,2,483.26,241.63
17556.0,6,6,6,1.5159575952709483,1,157.9,157.9
17557.0,34,27,20,3.3049351022795608,3,541.46,180.48666666666668
17560.0,26,22,13,3.08125703951773,4,854.95,213.7375
17561.0,46,44,46,3.5529570523635057,1,167.62,167.62
17562.0,63,48,21,4.055194308267772,7,1122.38,160.34
17564.0,49,38,21,3.7796599088694207,3,454.01,151.33666666666667
17566.0,152,113,87,4.709271296901011,2,901.21,450.605
17567.0,165,110,34,4.73857218851269,8,4331.48,541.435
17569.0,29,29,29,3.10543843599879,1,344.14,344.14
17572.0,12,7,4,2.4681357001107025,4,226.75,56.6875
17573.0,25,24,13,3.168195804842606,3,380.6,126.86666666666667
17574.0,8,8,8,2.0385804583190614,1,185.65,185.65
17576.0,411,245,43,5.718771281399601,19,3622.68,190.66736842105263
17578.0,5,5,5,1.5387536143357177,1,143.45999999999998,143.45999999999998
17579.0,50,46,33,3.5601694382661426,3,448.9,149.63333333333333
17580.0,45,43,41,3.1463845271002655,3,215.72,71.90666666666667
17581.0,440,229,58,5.832592649142422,25,11045.04,441.8016
17582.0,29,28,29,2.649940679526474,1,175.27,175.27
17584.0,35,30,19,3.3406256803159367,2,1242.3000000000002,621.1500000000001
17585.0,214,176,79,4.832521939826925,4,1133.07,283.2675
17588.0,23,19,11,2.704269720351312,3,1240.2,413.40000000000003
17589.0,253,172,72,5.185824293351612,4,2404.17,601.0425
17591.0,166,81,80,4.601921283373116,7,2225.9700000000003,317.9957142857143
17593.0,213,190,71,5.1099605373801475,5,3927.34,785.4680000000001
17594.0,50,42,36,3.825098069447193,2,993.18,496.59
17595.0,83,68,49,4.07290409741592,2,388.78999999999996,194.39499999999998
17596.0,270,168,60,4.8933649727229955,7,2827.9300000000003,403.99000000000007
17597.0,55,55,55,3.623353159617733,1,2044.3700000000001,2044.3700000000001
17600.0,13,13,13,2.4449404745518493,1,161.67000000000002,161.67000000000002
17601.0,9,9,9,1.9683461833716387,1,116.00999999999999,116.00999999999999
17603.0,11,11,11,1.4915595830172936,1,394.72,394.72
17604.0,63,57,36,3.829681651383679,2,309.36,154.68
17608.0,59,54,58,3.789510449540723,2,193.42000000000002,96.71000000000001
17609.0,237,199,100,5.213893252369057,5,1112.22,222.44400000000002
17612.0,135,116,29,4.683865605278282,6,2048.45,341.4083333333333
17613.0,312,211,55,5.4597685739165405,14,4559.150000000001,325.65357142857147
17614.0,100,97,100,4.333903485863355,1,390.07,390.07
17615.0,14,13,6,2.374696401225404,3,329.6,109.86666666666667
17616.0,3,1,1,0.9556998911125343,3,571.1999999999999,190.39999999999998
17618.0,78,56,53,3.943798726778727,3,971.5799999999999,323.85999999999996
17619.0,77,71,77,4.013097882451821,1,218.52,218.52
17620.0,4,4,4,1.2625833353513403,1,81.44,81.44
17621.0,26,24,11,3.009051160289155,3,1379.9,459.9666666666667
